restaurant_id,featureForExcel
8207.0,연중무휴
8207.0,주차 가능
8208.0,주차 가능
8217.0,역사가 오래된
8217.0,주차 가능
8218.0,전망이 좋은
8218.0,아침을 먹을 수 있는
8218.0,주차 가능
8218.0,바다가 보이는
8221.0,전망이 좋은
8221.0,연중무휴
8221.0,주차 가능
8221.0,바다가 보이는
8222.0,역사가 오래된
8222.0,주차 가능
8226.0,역사가 오래된
8227.0,역사가 오래된
8227.0,주차 가능
8228.0,역사가 오래된
8228.0,주차 가능
8229.0,역사가 오래된
8229.0,주차 가능
8999.0,역사가 오래된
8999.0,주차 가능
,
9015.0,아침을 먹을 수 있는
9017.0,역사가 오래된
9017.0,낮에만 영업하는
9017.0,아침을 먹을 수 있는
9017.0,주차 가능
8236.0,역사가 오래된
9018.0,역사가 오래된
9018.0,주차 가능
9019.0,역사가 오래된
9019.0,주차 가능
8237.0,역사가 오래된
8237.0,연중무휴
9021.0,역사가 오래된
9021.0,주차 가능
8240.0,역사가 오래된
8240.0,주차 가능
6005.0,가족과 외식하기 좋은
6005.0,연인과 같이 가면 좋은
6005.0,테라스가 있는
6005.0,주차 가능
9023.0,역사가 오래된
9023.0,아침을 먹을 수 있는
9023.0,주차 가능
8244.0,가족과 외식하기 좋은
8244.0,정원이나 산책로가 있는
8244.0,주차 가능
9024.0,역사가 오래된
9024.0,주차 가능
8245.0,역사가 오래된
8247.0,역사가 오래된
8247.0,주차 가능
8249.0,역사가 오래된
8249.0,아침을 먹을 수 있는
8249.0,주차 가능
9032.0,낮에만 영업하는
9032.0,아침을 먹을 수 있는
9032.0,주차 가능
8251.0,역사가 오래된
8251.0,새벽까지 영업하는
8251.0,연중무휴
6003.0,역사가 오래된
6003.0,아침을 먹을 수 있는
6003.0,주차 가능
6002.0,아침을 먹을 수 있는
6002.0,주차 가능
9037.0,역사가 오래된
9037.0,전망이 좋은
9037.0,주차 가능
9037.0,바다가 보이는
8891.0,역사가 오래된
8891.0,주차 가능
8892.0,역사가 오래된
8892.0,연중무휴
8892.0,주차 가능
8894.0,역사가 오래된
8894.0,주차 가능
9207.0,아침을 먹을 수 있는
9207.0,연중무휴
9207.0,주차 가능
8900.0,역사가 오래된
8900.0,주차 가능
9237.0,역사가 오래된
9237.0,아침을 먹을 수 있는
9237.0,주차 가능
8903.0,역사가 오래된
8903.0,주차 가능
8903.0,켈리 더블 임팩트 맛집
8904.0,역사가 오래된
8904.0,주차 가능
8905.0,역사가 오래된
8905.0,주차 가능
8909.0,역사가 오래된
8909.0,주차 가능
8911.0,역사가 오래된
8911.0,주차 가능
8916.0,역사가 오래된
8916.0,전망이 좋은
8916.0,연중무휴
8916.0,주차 가능
8917.0,역사가 오래된
8917.0,아침을 먹을 수 있는
8917.0,연중무휴
8917.0,주차 가능
8920.0,가족과 외식하기 좋은
8920.0,역사가 오래된
8920.0,주차 가능
6001.0,연중무휴
6001.0,주차 가능
6000.0,역사가 오래된
6000.0,아침을 먹을 수 있는
6000.0,주차 가능
8922.0,역사가 오래된
8930.0,역사가 오래된
8930.0,주차 가능
8935.0,역사가 오래된
8935.0,아침을 먹을 수 있는
8935.0,주차 가능
8936.0,역사가 오래된
8936.0,연중무휴
8936.0,주차 가능
8937.0,역사가 오래된
8937.0,아침을 먹을 수 있는
8937.0,연중무휴
8937.0,주차 가능
8938.0,역사가 오래된
8938.0,아침을 먹을 수 있는
8938.0,주차 가능
8939.0,역사가 오래된
8939.0,아침을 먹을 수 있는
8939.0,연중무휴
8939.0,주차 가능
9239.0,주차 가능
8943.0,역사가 오래된
8943.0,주차 가능
8945.0,아침을 먹을 수 있는
8945.0,주차 가능
8947.0,역사가 오래된
8947.0,아침을 먹을 수 있는
8947.0,주차 가능
9242.0,아침을 먹을 수 있는
9242.0,주차 가능
9247.0,새벽까지 영업하는
9247.0,저녁에만 영업하는
9247.0,주차 가능
9249.0,낮에만 영업하는
9249.0,아침을 먹을 수 있는
9249.0,주차 가능
9252.0,역사가 오래된
9252.0,주차 가능
9255.0,아침을 먹을 수 있는
9255.0,주차 가능
9255.0,바다가 보이는
3144.0,야경이 좋은
3144.0,전망이 좋은
3144.0,정원이나 산책로가 있는
3144.0,주차 가능
5989.0,전통 한옥 리뉴얼
5989.0,주차 가능
5987.0,역사가 오래된
5987.0,주차 가능
5985.0,낮에만 영업하는
5985.0,주차 가능
3149.0,아침을 먹을 수 있는
3149.0,주차 가능
11205.0,연중무휴
11205.0,주차 가능
,
3158.0,주차 가능
3165.0,역사가 오래된
3165.0,주차 가능
8979.0,역사가 오래된
5981.0,낮에만 영업하는
5981.0,주차 가능
8981.0,역사가 오래된
8981.0,아침을 먹을 수 있는
8981.0,연중무휴
8981.0,주차 가능
11193.0,아침을 먹을 수 있는
11193.0,주차 가능
5978.0,아침을 먹을 수 있는
5978.0,주차 가능
8982.0,역사가 오래된
8982.0,아침을 먹을 수 있는
8982.0,켈리 더블 임팩트 맛집
8984.0,역사가 오래된
8984.0,연중무휴
8984.0,주차 가능
8993.0,역사가 오래된
5977.0,아침을 먹을 수 있는
5977.0,주차 가능
11076.0,역사가 오래된
11076.0,프라이빗룸이 있는
11076.0,주차 가능
3216.0,역사가 오래된
3216.0,아침을 먹을 수 있는
3216.0,주차 가능
3237.0,연중무휴
2586.0,가족과 외식하기 좋은
2586.0,주차 가능
,
10571.0,역사가 오래된
10571.0,연중무휴
10571.0,주차 가능
10513.0,아침을 먹을 수 있는
10513.0,주차 가능
2587.0,아침을 먹을 수 있는
2587.0,주차 가능
10256.0,주차 가능
10199.0,주차 가능
10184.0,주차 가능
3253.0,연중무휴
3254.0,역사가 오래된
3254.0,주차 가능
9970.0,아침을 먹을 수 있는
9970.0,주차 가능
9813.0,주차 가능
9796.0,주차 가능
3256.0,주차 가능
2556.0,역사가 오래된
3263.0,주차 가능
2555.0,역사가 오래된
2555.0,아침을 먹을 수 있는
2555.0,주차 가능
2538.0,주차 가능
2524.0,아침을 먹을 수 있는
2524.0,연중무휴
3311.0,주차 가능
2519.0,낮에만 영업하는
2519.0,주차 가능
2509.0,아침을 먹을 수 있는
2509.0,연중무휴
2509.0,주차 가능
2505.0,주차 가능
2504.0,역사가 오래된
2504.0,연중무휴
2504.0,주차 가능
3348.0,역사가 오래된
3348.0,주차 가능
3358.0,역사가 오래된
2496.0,역사가 오래된
2496.0,주차 가능
9767.0,전망이 좋은
9767.0,주차 가능
9767.0,바다가 보이는
9765.0,연중무휴
9765.0,주차 가능
9754.0,저녁에만 영업하는
9754.0,주차 가능
9745.0,주차 가능
2592.0,아침을 먹을 수 있는
2592.0,주차 가능
9737.0,주차 가능
9652.0,아침을 먹을 수 있는
9652.0,주차 가능
2594.0,낮에만 영업하는
9624.0,주차 가능
9610.0,주차 가능
9607.0,주차 가능
2471.0,가족과 외식하기 좋은
2471.0,전망이 좋은
2471.0,연중무휴
2471.0,주차 가능
2471.0,바다가 보이는
2467.0,아침을 먹을 수 있는
2467.0,연중무휴
2467.0,주차 가능
2462.0,역사가 오래된
2462.0,주차 가능
2457.0,아침을 먹을 수 있는
2457.0,주차 가능
2455.0,역사가 오래된
2455.0,연중무휴
2455.0,주차 가능
2442.0,연중무휴
2442.0,주차 가능
2438.0,주차 가능
33732.0,주차 가능
9538.0,아침을 먹을 수 있는
9538.0,주차 가능
9530.0,주차 가능
9523.0,아침을 먹을 수 있는
9523.0,주차 가능
9522.0,아침을 먹을 수 있는
9522.0,연중무휴
9522.0,주차 가능
9510.0,주차 가능
9483.0,주차 가능
11495.0,아침을 먹을 수 있는
11495.0,주차 가능
11501.0,전망이 좋은
11501.0,주차 가능
11501.0,바다가 보이는
3382.0,주차 가능
3383.0,정원이나 산책로가 있는
3383.0,전통 한옥 리뉴얼
3383.0,주차 가능
2401.0,역사가 오래된
2401.0,아침을 먹을 수 있는
2401.0,주차 가능
11502.0,전망이 좋은
11502.0,아침을 먹을 수 있는
11502.0,주차 가능
11502.0,바다가 보이는
40015.0,연중무휴
40015.0,카운터 석이 있는
40015.0,코카-콜라 레드리본 맛집
2388.0,연중무휴
2377.0,비건 메뉴가 있는
2377.0,연중무휴
2377.0,주차 가능
2376.0,역사가 오래된
2376.0,주차 가능
2609.0,가족과 외식하기 좋은
2609.0,역사가 오래된
2609.0,연중무휴
2618.0,가족과 외식하기 좋은
2618.0,아침을 먹을 수 있는
2618.0,주차 가능
2369.0,주차 가능
2358.0,역사가 오래된
2358.0,주차 가능
2352.0,역사가 오래된
2352.0,주차 가능
11503.0,낮에만 영업하는
11503.0,아침을 먹을 수 있는
11503.0,주차 가능
12363.0,아침을 먹을 수 있는
12363.0,주차 가능
12361.0,아침을 먹을 수 있는
12361.0,연중무휴
12361.0,주차 가능
12345.0,아침을 먹을 수 있는
12345.0,주차 가능
12027.0,주차 가능
11992.0,주차 가능
11951.0,가족과 외식하기 좋은
11951.0,아침을 먹을 수 있는
11951.0,주차 가능
11920.0,연중무휴
11920.0,주차 가능
2317.0,역사가 오래된
2317.0,연중무휴
3591.0,아침을 먹을 수 있는
3591.0,연중무휴
3591.0,주차 가능
12376.0,아침을 먹을 수 있는
12376.0,주차 가능
12387.0,전망이 좋은
12387.0,테라스가 있는
12387.0,주차 가능
12392.0,주차 가능
12417.0,24시간 영업하는
12417.0,아침을 먹을 수 있는
12417.0,연중무휴
12417.0,주차 가능
2303.0,역사가 오래된
2303.0,주차 가능
2300.0,역사가 오래된
2300.0,연중무휴
2287.0,야경이 좋은
2287.0,전망이 좋은
2287.0,연중무휴
2287.0,주차 가능
2284.0,아침을 먹을 수 있는
2281.0,역사가 오래된
2281.0,연중무휴
2281.0,주차 가능
3596.0,아침을 먹을 수 있는
3596.0,연중무휴
3596.0,주차 가능
12450.0,역사가 오래된
12450.0,아침을 먹을 수 있는
12450.0,주차 가능
12454.0,주차 가능
12477.0,역사가 오래된
12477.0,아침을 먹을 수 있는
2626.0,전망이 좋은
2626.0,연중무휴
2626.0,주차 가능
2626.0,바다가 보이는
3645.0,현지인 셰프가 있는
3645.0,연중무휴
3645.0,주차 가능
3652.0,낮에만 영업하는
3652.0,주차 가능
12613.0,역사가 오래된
12613.0,술 한잔하기 좋은
12613.0,아침을 먹을 수 있는
12662.0,역사가 오래된
12662.0,연중무휴
12664.0,가족과 외식하기 좋은
12664.0,전망이 좋은
12664.0,정원이나 산책로가 있는
12664.0,프라이빗룸이 있는
12664.0,주차 가능
12672.0,아침을 먹을 수 있는
12672.0,연중무휴
12672.0,발레 파킹
12689.0,아침을 먹을 수 있는
12689.0,주차 가능
12696.0,연중무휴
12696.0,주차 가능
3660.0,아침을 먹을 수 있는
3660.0,연중무휴
3660.0,주차 가능
2273.0,야경이 좋은
2273.0,전망이 좋은
2273.0,새벽까지 영업하는
2273.0,연중무휴
2273.0,주차 가능
2273.0,바다가 보이는
3661.0,아침을 먹을 수 있는
3661.0,연중무휴
3661.0,주차 가능
12699.0,역사가 오래된
12699.0,주차 가능
2268.0,연인과 같이 가면 좋은
2268.0,전망이 좋은
2268.0,주차 가능
2268.0,바다가 보이는
3729.0,연인과 같이 가면 좋은
3729.0,주차 가능
2252.0,아침을 먹을 수 있는
2252.0,주차 가능
2251.0,역사가 오래된
2251.0,연중무휴
2247.0,역사가 오래된
2247.0,연중무휴
2247.0,주차 가능
39271.0,해외 유명 브랜드
39271.0,코카-콜라 레드리본 맛집
2223.0,연중무휴
2223.0,주차 가능
2201.0,역사가 오래된
2201.0,주차 가능
2199.0,연중무휴
15799.0,주차 가능
2184.0,야경이 좋은
2184.0,전망이 좋은
2184.0,테라스가 있는
2184.0,주차 가능
2648.0,역사가 오래된
2648.0,전망이 좋은
2648.0,주차 가능
2651.0,아침을 먹을 수 있는
2651.0,연중무휴
2651.0,주차 가능
13079.0,가족과 외식하기 좋은
13079.0,역사가 오래된
13079.0,아침을 먹을 수 있는
13079.0,연중무휴
13079.0,주차 가능
13111.0,가족과 외식하기 좋은
13111.0,정원이나 산책로가 있는
13111.0,테라스가 있는
13111.0,연중무휴
13111.0,전통 한옥 재현
13111.0,발레 파킹
13170.0,가족과 외식하기 좋은
13170.0,전망이 좋은
13170.0,아침을 먹을 수 있는
13170.0,주차 가능
13172.0,전망이 좋은
13172.0,아침을 먹을 수 있는
13172.0,주차 가능
13172.0,바다가 보이는
13181.0,주차 가능
4037.0,역사가 오래된
4037.0,주차 가능
2653.0,아침을 먹을 수 있는
2653.0,주차 가능
2657.0,아침을 먹을 수 있는
2657.0,주차 가능
2664.0,전망이 좋은
2664.0,낮에만 영업하는
2664.0,주차 가능
4092.0,연중무휴
4092.0,주차 가능
2121.0,역사가 오래된
2121.0,아침을 먹을 수 있는
4096.0,연중무휴
4096.0,주차 가능
2404.0,역사가 오래된
2404.0,주차 가능
2672.0,연중무휴
2672.0,주차 가능
4109.0,주차 가능
,
2678.0,아침을 먹을 수 있는
2678.0,연중무휴
2678.0,주차 가능
13210.0,낮에만 영업하는
13210.0,주차 가능
2680.0,주차 가능
4308.0,아침을 먹을 수 있는
764.0,역사가 오래된
764.0,연인과 같이 가면 좋은
764.0,일본풍
38011.0,주차 가능
4329.0,주차 가능
1974.0,연중무휴
1974.0,주차 가능
,
4368.0,주차 가능
1879.0,가족과 외식하기 좋은
1879.0,비즈니스 다이닝에 좋은
1879.0,외국인 접대에 좋은
1879.0,정원이나 산책로가 있는
1879.0,전통 한옥 재현
1879.0,주차 가능
4410.0,역사가 오래된
4410.0,주차 가능
4425.0,연중무휴
4425.0,주차 가능
1816.0,주차 가능
4443.0,아침을 먹을 수 있는
4443.0,주차 가능
4444.0,아침을 먹을 수 있는
4444.0,연중무휴
4444.0,주차 가능
4459.0,연중무휴
4459.0,주차 가능
4460.0,연중무휴
4460.0,주차 가능
4463.0,역사가 오래된
4463.0,아침을 먹을 수 있는
4463.0,연중무휴
4463.0,주차 가능
4464.0,역사가 오래된
4464.0,아침을 먹을 수 있는
4469.0,아침을 먹을 수 있는
4469.0,주차 가능
4473.0,아침을 먹을 수 있는
4473.0,주차 가능
1799.0,주차 가능
4484.0,아침을 먹을 수 있는
1752.0,비건 메뉴가 있는
1752.0,아침을 먹을 수 있는
1752.0,연중무휴
1752.0,주차 가능
4508.0,역사가 오래된
4508.0,아침을 먹을 수 있는
1738.0,아침을 먹을 수 있는
1738.0,연중무휴
1738.0,주차 가능
4535.0,연중무휴
4535.0,주차 가능
4555.0,아침을 먹을 수 있는
4574.0,주차 가능
,
39533.0,주차 가능
1671.0,전망이 좋은
1671.0,아침을 먹을 수 있는
1671.0,연중무휴
1671.0,주차 가능
1671.0,바다가 보이는
1662.0,아침을 먹을 수 있는
1662.0,연중무휴
1662.0,주차 가능
33042.0,브런치 메뉴가 있는
33042.0,연중무휴
33042.0,주차 가능
33042.0,포토존이 있는
33042.0,코카-콜라 레드리본 맛집
1637.0,아침을 먹을 수 있는
1637.0,주차 가능
1632.0,주차 가능
4596.0,가족과 외식하기 좋은
4596.0,역사가 오래된
4596.0,주차 가능
1626.0,주차 가능
4601.0,가족과 외식하기 좋은
4601.0,주차 가능
,
4727.0,주차 가능
1595.0,연중무휴
1595.0,주차 가능
1593.0,주차 가능
4752.0,연중무휴
4752.0,주차 가능
4849.0,연중무휴
4849.0,주차 가능
5020.0,아침을 먹을 수 있는
5020.0,연중무휴
2795.0,역사가 오래된
5104.0,주차 가능
2787.0,비즈니스 다이닝에 좋은
2787.0,주차 가능
5259.0,주차 가능
5270.0,연중무휴
5270.0,주차 가능
,
2768.0,아침을 먹을 수 있는
2768.0,연중무휴
29551.0,연중무휴
36430.0,테라스가 있는
36430.0,주차 가능
5323.0,주차 가능
5326.0,아침을 먹을 수 있는
5326.0,연중무휴
5326.0,주차 가능
23065.0,술 한잔하기 좋은
23065.0,저녁에만 영업하는
5339.0,주차 가능
2989.0,아침을 먹을 수 있는
2989.0,연중무휴
2989.0,주차 가능
5369.0,주차 가능
4332.0,주차 가능
33968.0,저녁에만 영업하는
33968.0,코카-콜라 레드리본 맛집
33968.0,켈리 더블 임팩트 맛집
5399.0,주차 가능
5401.0,낮에만 영업하는
5401.0,주차 가능
5416.0,연중무휴
5416.0,주차 가능
5448.0,연중무휴
5448.0,주차 가능
,
5458.0,연중무휴
5458.0,주차 가능
36725.0,연중무휴
36725.0,주차 가능
36725.0,코카-콜라 레드리본 맛집
5533.0,역사가 오래된
5533.0,연중무휴
2921.0,역사가 오래된
2921.0,아침을 먹을 수 있는
2921.0,연중무휴
2912.0,주차 가능
29392.0,코카-콜라 레드리본 맛집
2873.0,주차 가능
5485.0,역사가 오래된
5485.0,아침을 먹을 수 있는
5485.0,주차 가능
2832.0,역사가 오래된
5487.0,역사가 오래된
2830.0,아침을 먹을 수 있는
2830.0,연중무휴
2830.0,주차 가능
5506.0,역사가 오래된
5506.0,아침을 먹을 수 있는
5506.0,주차 가능
3031.0,정원이나 산책로가 있는
3031.0,주차 가능
38781.0,아침을 먹을 수 있는
3041.0,주차 가능
3047.0,아침을 먹을 수 있는
,
5566.0,주차 가능
3079.0,주차 가능
38690.0,연중무휴
38690.0,코카-콜라 레드리본 맛집
